posting_id,role,skill_id,name,facet,ai_era
104:91mex,ml_engineer,deep_learning,Deep Learning (general),4,False
104:91mex,ml_engineer,pytorch,PyTorch,4,False
104:91mex,ml_engineer,rnn,RNN/LSTM,4,False
104:91mex,ml_engineer,tensorflow,TensorFlow,4,False
104:91mex,ml_engineer,transformer,Transformer,4,False
104:91mex,ml_engineer,docker,Docker,6,False
104:91mex,ml_engineer,kubernetes,Kubernetes,6,False
104:91mex,ml_engineer,model_serving,Model Serving,6,True
104:91rvc,data_scientist,python,Python,1,False
104:91rvc,data_scientist,machine_learning,Machine Learning (general),3,False
104:91rvc,data_scientist,scikit_learn,scikit-learn,3,False
104:91rvc,data_scientist,statistics,Statistics,3,False
104:91rvc,data_scientist,computer_vision,Computer Vision,4,False
104:91rvc,data_scientist,nlp,NLP,4,False
104:91rvc,data_scientist,pytorch,PyTorch,4,False
104:91rvc,data_scientist,ai_agents,AI Agents,5,True
104:91rvc,data_scientist,fine_tuning,Fine-tuning,5,True
104:91rvc,data_scientist,llm,Large Language Models,5,True
104:91rvc,data_scientist,aws,AWS,7,False
104:91rvc,data_scientist,azure,Azure,7,False
104:91rvc,data_scientist,gcp,GCP,7,False
104:9292u,data_scientist,machine_learning,Machine Learning (general),3,False
104:91mzw,data_scientist,machine_learning,Machine Learning (general),3,False
104:91mzw,data_scientist,llm,Large Language Models,5,True
104:92l2y,algorithm_engineer,python,Python,1,False
104:92l2y,algorithm_engineer,machine_learning,Machine Learning (general),3,False
104:92l2y,algorithm_engineer,statistics,Statistics,3,False
104:92l2y,algorithm_engineer,deep_learning,Deep Learning (general),4,False
104:92l2y,algorithm_engineer,pytorch,PyTorch,4,False
104:92l2y,algorithm_engineer,tensorflow,TensorFlow,4,False
104:8tffa,data_scientist,python,Python,1,False
104:8tffa,data_scientist,machine_learning,Machine Learning (general),3,False
104:8tffa,data_scientist,statistics,Statistics,3,False
104:8r33h,data_analyst,python,Python,1,False
104:8r33h,data_analyst,statistics,Statistics,3,False
104:8r33h,data_analyst,excel,Excel,8,False
104:92g40,data_scientist,python,Python,1,False
104:92g40,data_scientist,machine_learning,Machine Learning (general),3,False
104:92g40,data_scientist,statistics,Statistics,3,False
104:92g40,data_scientist,pytorch,PyTorch,4,False
104:92g40,data_scientist,tensorflow,TensorFlow,4,False
104:298hf,algorithm_engineer,python,Python,1,False
104:298hf,algorithm_engineer,machine_learning,Machine Learning (general),3,False
104:298hf,algorithm_engineer,computer_vision,Computer Vision,4,False
104:298hf,algorithm_engineer,dotnet,.NET,9,False
104:916jk,algorithm_engineer,python,Python,1,False
104:916jk,algorithm_engineer,machine_learning,Machine Learning (general),3,False
104:916jk,algorithm_engineer,statistics,Statistics,3,False
104:916jk,algorithm_engineer,time_series,Time Series,3,False
104:916jk,algorithm_engineer,computer_vision,Computer Vision,4,False
104:916jk,algorithm_engineer,deep_learning,Deep Learning (general),4,False
104:916jk,algorithm_engineer,nlp,NLP,4,False
104:916jk,algorithm_engineer,pytorch,PyTorch,4,False
104:916jk,algorithm_engineer,rnn,RNN/LSTM,4,False
104:916jk,algorithm_engineer,tensorflow,TensorFlow,4,False
104:916jk,algorithm_engineer,transformer,Transformer,4,False
104:7cn0u,other,computer_vision,Computer Vision,4,False
104:52oac,ml_engineer,python,Python,1,False
104:52oac,ml_engineer,machine_learning,Machine Learning (general),3,False
104:52oac,ml_engineer,computer_vision,Computer Vision,4,False
104:52oac,ml_engineer,deep_learning,Deep Learning (general),4,False
104:52oac,ml_engineer,pytorch,PyTorch,4,False
104:52oac,ml_engineer,tensorflow,TensorFlow,4,False
104:8vdhs,backend,python,Python,1,False
104:8vdhs,backend,sql,SQL,1,False
104:8vdhs,backend,postgresql,PostgreSQL,2,False
104:8vdhs,backend,machine_learning,Machine Learning (general),3,False
104:8vdhs,backend,dotnet,.NET,9,False
104:8vdhs,backend,rest_api,REST API,9,False
104:90to7,algorithm_engineer,python,Python,1,False
104:90to7,algorithm_engineer,computer_vision,Computer Vision,4,False
104:8vndl,data_analyst,data_viz,Data Visualization,8,False
104:6im2f,algorithm_engineer,python,Python,1,False
104:6im2f,algorithm_engineer,machine_learning,Machine Learning (general),3,False
104:6im2f,algorithm_engineer,statistics,Statistics,3,False
104:6im2f,algorithm_engineer,computer_vision,Computer Vision,4,False
104:6im2f,algorithm_engineer,deep_learning,Deep Learning (general),4,False
104:6im2f,algorithm_engineer,pytorch,PyTorch,4,False
104:4g7pz,data_scientist,python,Python,1,False
104:4g7pz,data_scientist,machine_learning,Machine Learning (general),3,False
104:4g7pz,data_scientist,statistics,Statistics,3,False
104:8rtxs,data_scientist,python,Python,1,False
104:8rtxs,data_scientist,mongodb,MongoDB,2,False
104:8rtxs,data_scientist,mysql,MySQL,2,False
104:8rtxs,data_scientist,numpy,NumPy,2,False
104:8rtxs,data_scientist,pandas,pandas,2,False
104:8rtxs,data_scientist,machine_learning,Machine Learning (general),3,False
104:90dyd,data_scientist,python,Python,1,False
104:91sa0,ml_engineer,python,Python,1,False
104:91sa0,ml_engineer,deep_learning,Deep Learning (general),4,False
104:91sa0,ml_engineer,pytorch,PyTorch,4,False
104:91sa0,ml_engineer,tensorflow,TensorFlow,4,False
104:91sa0,ml_engineer,model_serving,Model Serving,6,True
104:7qeqy,data_scientist,python,Python,1,False
104:8bjs3,ml_engineer,python,Python,1,False
104:8bjs3,ml_engineer,machine_learning,Machine Learning (general),3,False
104:8bjs3,ml_engineer,statistics,Statistics,3,False
104:8bjs3,ml_engineer,computer_vision,Computer Vision,4,False
104:8bjs3,ml_engineer,deep_learning,Deep Learning (general),4,False
104:8bjs3,ml_engineer,pytorch,PyTorch,4,False
104:8bjs3,ml_engineer,tensorflow,TensorFlow,4,False
104:8bjs3,ml_engineer,ci_cd,CI/CD,6,False
104:8bjs3,ml_engineer,docker,Docker,6,False
104:6bbm5,algorithm_engineer,python,Python,1,False
104:6bbm5,algorithm_engineer,computer_vision,Computer Vision,4,False
104:6bbm5,algorithm_engineer,deep_learning,Deep Learning (general),4,False
104:7dvhf,other,computer_vision,Computer Vision,4,False
104:92e99,data_scientist,python,Python,1,False
104:92e99,data_scientist,computer_vision,Computer Vision,4,False
104:8mf7k,algorithm_engineer,java,Java,1,False
104:8mf7k,algorithm_engineer,python,Python,1,False
104:8mf7k,algorithm_engineer,machine_learning,Machine Learning (general),3,False
104:8mf7k,algorithm_engineer,computer_vision,Computer Vision,4,False
104:8mf7k,algorithm_engineer,deep_learning,Deep Learning (general),4,False
104:8mf7k,algorithm_engineer,aws,AWS,7,False
104:8mf7k,algorithm_engineer,azure,Azure,7,False
104:8mf7k,algorithm_engineer,gcp,GCP,7,False
104:8v2uh,algorithm_engineer,python,Python,1,False
104:8v2uh,algorithm_engineer,machine_learning,Machine Learning (general),3,False
104:8v2uh,algorithm_engineer,computer_vision,Computer Vision,4,False
104:8v2uh,algorithm_engineer,deep_learning,Deep Learning (general),4,False
104:8v2uh,algorithm_engineer,pytorch,PyTorch,4,False
104:6fxf3,other,computer_vision,Computer Vision,4,False
104:92l33,ml_engineer,python,Python,1,False
104:92l33,ml_engineer,machine_learning,Machine Learning (general),3,False
104:92l33,ml_engineer,computer_vision,Computer Vision,4,False
104:92l33,ml_engineer,pytorch,PyTorch,4,False
104:92l33,ml_engineer,tensorflow,TensorFlow,4,False
104:8ts5i,algorithm_engineer,python,Python,1,False
104:8ts5i,algorithm_engineer,computer_vision,Computer Vision,4,False
104:8nh22,algorithm_engineer,python,Python,1,False
104:8nh22,algorithm_engineer,r_lang,R,1,False
104:8nh22,algorithm_engineer,machine_learning,Machine Learning (general),3,False
104:8nh22,algorithm_engineer,computer_vision,Computer Vision,4,False
104:884ay,ml_engineer,python,Python,1,False
104:884ay,ml_engineer,cnn,CNN,4,False
104:884ay,ml_engineer,computer_vision,Computer Vision,4,False
104:884ay,ml_engineer,deep_learning,Deep Learning (general),4,False
104:884ay,ml_engineer,pytorch,PyTorch,4,False
104:884ay,ml_engineer,tensorflow,TensorFlow,4,False
104:8gcrf,algorithm_engineer,python,Python,1,False
104:8gcrf,algorithm_engineer,machine_learning,Machine Learning (general),3,False
104:8gcrf,algorithm_engineer,computer_vision,Computer Vision,4,False
104:8gcrf,algorithm_engineer,deep_learning,Deep Learning (general),4,False
104:8gcrf,algorithm_engineer,fine_tuning,Fine-tuning,5,True
104:8xlbi,data_scientist,python,Python,1,False
104:8xlbi,data_scientist,machine_learning,Machine Learning (general),3,False
104:6wo41,data_scientist,python,Python,1,False
104:91m7x,data_scientist,python,Python,1,False
104:91m7x,data_scientist,machine_learning,Machine Learning (general),3,False
104:8xc44,ml_engineer,python,Python,1,False
104:8xc44,ml_engineer,etl,ETL/ELT,2,False
104:8xc44,ml_engineer,numpy,NumPy,2,False
104:8xc44,ml_engineer,pandas,pandas,2,False
104:8xc44,ml_engineer,computer_vision,Computer Vision,4,False
104:8xc44,ml_engineer,deep_learning,Deep Learning (general),4,False
104:8xc44,ml_engineer,pytorch,PyTorch,4,False
104:8xc44,ml_engineer,tensorflow,TensorFlow,4,False
104:8xc44,ml_engineer,fine_tuning,Fine-tuning,5,True
104:8xc44,ml_engineer,llm,Large Language Models,5,True
104:8xc44,ml_engineer,model_serving,Model Serving,6,True
104:5a4s6,data_scientist,python,Python,1,False
104:8texp,data_analyst,excel,Excel,8,False
104:70s2f,data_analyst,dashboard,Dashboarding,8,False
104:8slqn,ml_engineer,python,Python,1,False
104:8slqn,ml_engineer,mysql,MySQL,2,False
104:8slqn,ml_engineer,nosql,NoSQL,2,False
104:8slqn,ml_engineer,postgresql,PostgreSQL,2,False
104:8slqn,ml_engineer,computer_vision,Computer Vision,4,False
104:8slqn,ml_engineer,nlp,NLP,4,False
104:8slqn,ml_engineer,pytorch,PyTorch,4,False
104:8slqn,ml_engineer,tensorflow,TensorFlow,4,False
104:8slqn,ml_engineer,docker,Docker,6,False
104:8slqn,ml_engineer,aws,AWS,7,False
104:8slqn,ml_engineer,azure,Azure,7,False
104:8slqn,ml_engineer,gcp,GCP,7,False
104:92lpv,ai_engineer,python,Python,1,False
104:92lpv,ai_engineer,sql,SQL,1,False
104:92lpv,ai_engineer,pytorch,PyTorch,4,False
104:92lpv,ai_engineer,transformer,Transformer,4,False
104:92lpv,ai_engineer,langchain,LangChain,5,True
104:92lpv,ai_engineer,llm,Large Language Models,5,True
104:92lpv,ai_engineer,rag,RAG,5,True
104:92lpv,ai_engineer,vector_db,Vector Database,5,True
104:92lpv,ai_engineer,docker,Docker,6,False
104:92lpv,ai_engineer,fastapi,FastAPI,6,False
104:92lpv,ai_engineer,excel,Excel,8,False
104:8q3w0,ml_engineer,python,Python,1,False
104:8q3w0,ml_engineer,machine_learning,Machine Learning (general),3,False
104:8q3w0,ml_engineer,deep_learning,Deep Learning (general),4,False
104:8q3w0,ml_engineer,pytorch,PyTorch,4,False
104:8q3w0,ml_engineer,llm,Large Language Models,5,True
104:92lrs,backend,java,Java,1,False
104:92lrs,backend,python,Python,1,False
104:92lrs,backend,sql,SQL,1,False
104:92lrs,backend,ci_cd,CI/CD,6,False
104:92lrs,backend,docker,Docker,6,False
104:92lrs,backend,kubernetes,Kubernetes,6,False
104:92lrs,backend,dashboard,Dashboarding,8,False
104:92lrs,backend,data_viz,Data Visualization,8,False
104:92lrs,backend,nodejs,Node.js,9,False
104:92lrs,backend,rest_api,REST API,9,False
104:92lrs,backend,spring,Spring Boot,9,False
104:92lud,data_engineer,java,Java,1,False
104:92lud,data_engineer,python,Python,1,False
104:92lud,data_engineer,sql,SQL,1,False
104:92lud,data_engineer,etl,ETL/ELT,2,False
104:92lud,data_engineer,ci_cd,CI/CD,6,False
104:92lud,data_engineer,docker,Docker,6,False
104:92lud,data_engineer,kubernetes,Kubernetes,6,False
104:92lud,data_engineer,aws,AWS,7,False
104:92lud,data_engineer,azure,Azure,7,False
104:92lud,data_engineer,gcp,GCP,7,False
104:92lud,data_engineer,dashboard,Dashboarding,8,False
104:92ikm,ml_engineer,machine_learning,Machine Learning (general),3,False
104:92ikm,ml_engineer,computer_vision,Computer Vision,4,False
104:92ikm,ml_engineer,excel,Excel,8,False
104:8qlnx,ai_engineer,python,Python,1,False
104:8qlnx,ai_engineer,machine_learning,Machine Learning (general),3,False
104:8qlnx,ai_engineer,llm,Large Language Models,5,True
104:8qlnx,ai_engineer,rag,RAG,5,True
104:8qlnx,ai_engineer,vector_db,Vector Database,5,True
104:8qlnx,ai_engineer,microservices,Microservices,9,False
104:8qlnx,ai_engineer,rest_api,REST API,9,False
104:8sr49,ml_engineer,bash,Bash/Shell,1,False
104:8sr49,ml_engineer,java,Java,1,False
104:8sr49,ml_engineer,python,Python,1,False
104:8sr49,ml_engineer,sql,SQL,1,False
104:8sr49,ml_engineer,nosql,NoSQL,2,False
104:8sr49,ml_engineer,machine_learning,Machine Learning (general),3,False
104:8sr49,ml_engineer,deep_learning,Deep Learning (general),4,False
104:8sr49,ml_engineer,fine_tuning,Fine-tuning,5,True
104:8sr49,ml_engineer,llm,Large Language Models,5,True
104:8sr49,ml_engineer,ci_cd,CI/CD,6,False
104:8sr49,ml_engineer,docker,Docker,6,False
104:8sr49,ml_engineer,kubernetes,Kubernetes,6,False
104:8sr49,ml_engineer,rest_api,REST API,9,False
104:916gq,ai_engineer,golang,Go,1,False
104:916gq,ai_engineer,java,Java,1,False
104:916gq,ai_engineer,python,Python,1,False
104:916gq,ai_engineer,sql,SQL,1,False
104:916gq,ai_engineer,ai_agents,AI Agents,5,True
104:916gq,ai_engineer,model_apis,Foundation Model APIs,5,True
104:916gq,ai_engineer,langchain,LangChain,5,True
104:916gq,ai_engineer,llm,Large Language Models,5,True
104:916gq,ai_engineer,prompt_engineering,Prompt Engineering,5,True
104:916gq,ai_engineer,rag,RAG,5,True
104:916gq,ai_engineer,vector_db,Vector Database,5,True
104:916gq,ai_engineer,docker,Docker,6,False
104:916gq,ai_engineer,fastapi,FastAPI,6,False
104:916gq,ai_engineer,kubernetes,Kubernetes,6,False
104:916gq,ai_engineer,aws,AWS,7,False
104:916gq,ai_engineer,azure,Azure,7,False
104:916gq,ai_engineer,gcp,GCP,7,False
104:916gq,ai_engineer,django,Django,9,False
104:916gq,ai_engineer,flask,Flask,9,False
104:916gq,ai_engineer,rest_api,REST API,9,False
104:8ygl1,ai_engineer,python,Python,1,False
104:8ygl1,ai_engineer,machine_learning,Machine Learning (general),3,False
104:8ygl1,ai_engineer,fine_tuning,Fine-tuning,5,True
104:8ygl1,ai_engineer,model_apis,Foundation Model APIs,5,True
104:8ygl1,ai_engineer,langchain,LangChain,5,True
104:8ygl1,ai_engineer,llm,Large Language Models,5,True
104:8ygl1,ai_engineer,rag,RAG,5,True
104:92jwk,ai_engineer,python,Python,1,False
104:92jwk,ai_engineer,machine_learning,Machine Learning (general),3,False
104:92jwk,ai_engineer,deep_learning,Deep Learning (general),4,False
104:92jwk,ai_engineer,nlp,NLP,4,False
104:92jwk,ai_engineer,model_apis,Foundation Model APIs,5,True
104:92jwk,ai_engineer,langchain,LangChain,5,True
104:92jwk,ai_engineer,llm,Large Language Models,5,True
104:92jwk,ai_engineer,prompt_engineering,Prompt Engineering,5,True
104:92jwk,ai_engineer,rag,RAG,5,True
104:92jwk,ai_engineer,aws,AWS,7,False
104:92jwk,ai_engineer,gcp,GCP,7,False
104:92jwk,ai_engineer,nodejs,Node.js,9,False
104:8zku9,data_scientist,python,Python,1,False
104:8zku9,data_scientist,machine_learning,Machine Learning (general),3,False
104:8zku9,data_scientist,computer_vision,Computer Vision,4,False
104:8x3c4,ai_engineer,python,Python,1,False
104:8x3c4,ai_engineer,fine_tuning,Fine-tuning,5,True
104:8x3c4,ai_engineer,llm,Large Language Models,5,True
104:8x3c4,ai_engineer,prompt_engineering,Prompt Engineering,5,True
104:8x3c4,ai_engineer,rag,RAG,5,True
104:8x3c4,ai_engineer,docker,Docker,6,False
104:8x3c4,ai_engineer,kubernetes,Kubernetes,6,False
104:8x3c4,ai_engineer,model_serving,Model Serving,6,True
104:8x3c4,ai_engineer,gcp,GCP,7,False
104:8qb3t,backend,java,Java,1,False
104:8qb3t,backend,python,Python,1,False
104:8qb3t,backend,kafka,Apache Kafka,2,False
104:8qb3t,backend,etl,ETL/ELT,2,False
104:8qb3t,backend,redis,Redis,2,False
104:8qb3t,backend,docker,Docker,6,False
104:8qb3t,backend,kubernetes,Kubernetes,6,False
104:8qb3t,backend,databricks,Databricks,7,False
104:8qb3t,backend,microservices,Microservices,9,False
104:8qb3t,backend,rest_api,REST API,9,False
104:8qb3t,backend,spring,Spring Boot,9,False
104:8h3qz,data_analyst,dashboard,Dashboarding,8,False
104:92dl7,data_engineer,bash,Bash/Shell,1,False
104:92dl7,data_engineer,python,Python,1,False
104:92dl7,data_engineer,computer_vision,Computer Vision,4,False
104:92dl7,data_engineer,aws,AWS,7,False
104:92dl7,data_engineer,gcp,GCP,7,False
104:9163b,ml_engineer,python,Python,1,False
104:9163b,ml_engineer,machine_learning,Machine Learning (general),3,False
104:9163b,ml_engineer,computer_vision,Computer Vision,4,False
104:9163b,ml_engineer,deep_learning,Deep Learning (general),4,False
104:9163b,ml_engineer,nlp,NLP,4,False
104:9163b,ml_engineer,llm,Large Language Models,5,True
104:9163b,ml_engineer,prompt_engineering,Prompt Engineering,5,True
104:9163b,ml_engineer,rag,RAG,5,True
104:9163b,ml_engineer,nodejs,Node.js,9,False
104:9163b,ml_engineer,rest_api,REST API,9,False
104:8x053,other,r_lang,R,1,False
104:90vbj,data_analyst,r_lang,R,1,False
104:90vbj,data_analyst,dashboard,Dashboarding,8,False
104:8ob2k,data_analyst,r_lang,R,1,False
104:8ob2k,data_analyst,dashboard,Dashboarding,8,False
104:8p73i,ml_engineer,python,Python,1,False
104:8p73i,ml_engineer,r_lang,R,1,False
104:8p73i,ml_engineer,machine_learning,Machine Learning (general),3,False
104:8p73i,ml_engineer,statistics,Statistics,3,False
104:8p73i,ml_engineer,computer_vision,Computer Vision,4,False
104:8p73i,ml_engineer,deep_learning,Deep Learning (general),4,False
104:8p73i,ml_engineer,keras,Keras,4,False
104:8p73i,ml_engineer,nlp,NLP,4,False
104:8p73i,ml_engineer,pytorch,PyTorch,4,False
104:8p73i,ml_engineer,tensorflow,TensorFlow,4,False
104:8p73i,ml_engineer,llm,Large Language Models,5,True
104:92inh,data_scientist,python,Python,1,False
104:92inh,data_scientist,r_lang,R,1,False
104:8zf70,ai_engineer,r_lang,R,1,False
104:8zf70,ai_engineer,model_apis,Foundation Model APIs,5,True
104:8zf70,ai_engineer,llm,Large Language Models,5,True
104:8zf70,ai_engineer,dashboard,Dashboarding,8,False
104:8y245,ai_engineer,prompt_engineering,Prompt Engineering,5,True
104:8h35b,ai_engineer,python,Python,1,False
104:8h35b,ai_engineer,statistics,Statistics,3,False
104:8h35b,ai_engineer,cnn,CNN,4,False
104:8h35b,ai_engineer,computer_vision,Computer Vision,4,False
104:8h35b,ai_engineer,fine_tuning,Fine-tuning,5,True
104:8h35b,ai_engineer,prompt_engineering,Prompt Engineering,5,True
104:8h35b,ai_engineer,rag,RAG,5,True
104:8wsmf,ml_engineer,python,Python,1,False
104:8wsmf,ml_engineer,machine_learning,Machine Learning (general),3,False
104:8wsmf,ml_engineer,computer_vision,Computer Vision,4,False
104:8wsmf,ml_engineer,deep_learning,Deep Learning (general),4,False
104:8wsmf,ml_engineer,pytorch,PyTorch,4,False
104:8wsmf,ml_engineer,tensorflow,TensorFlow,4,False
104:8wsmf,ml_engineer,diffusion,Diffusion Models,5,True
104:8wsmf,ml_engineer,llm,Large Language Models,5,True
104:8sgca,ai_engineer,python,Python,1,False
104:8sgca,ai_engineer,machine_learning,Machine Learning (general),3,False
104:8sgca,ai_engineer,diffusion,Diffusion Models,5,True
104:8sgca,ai_engineer,model_apis,Foundation Model APIs,5,True
104:8sgca,ai_engineer,llm,Large Language Models,5,True
104:8um4w,ai_engineer,llm,Large Language Models,5,True
104:8um4w,ai_engineer,rag,RAG,5,True
104:8um4w,ai_engineer,azure,Azure,7,False
104:8um4w,ai_engineer,gcp,GCP,7,False
104:903xx,data_engineer,machine_learning,Machine Learning (general),3,False
104:903xx,data_engineer,llm,Large Language Models,5,True
104:903xx,data_engineer,aws,AWS,7,False
104:903xx,data_engineer,azure,Azure,7,False
104:8scdw,ml_engineer,python,Python,1,False
104:8scdw,ml_engineer,machine_learning,Machine Learning (general),3,False
104:8scdw,ml_engineer,statistics,Statistics,3,False
104:8scdw,ml_engineer,computer_vision,Computer Vision,4,False
104:8scdw,ml_engineer,deep_learning,Deep Learning (general),4,False
104:8scdw,ml_engineer,keras,Keras,4,False
104:8scdw,ml_engineer,nlp,NLP,4,False
104:8scdw,ml_engineer,pytorch,PyTorch,4,False
104:8scdw,ml_engineer,tensorflow,TensorFlow,4,False
104:8scdw,ml_engineer,llm,Large Language Models,5,True
104:8utb8,ml_engineer,python,Python,1,False
104:8utb8,ml_engineer,sql,SQL,1,False
104:8utb8,ml_engineer,machine_learning,Machine Learning (general),3,False
104:8utb8,ml_engineer,deep_learning,Deep Learning (general),4,False
104:8utb8,ml_engineer,nlp,NLP,4,False
104:8utb8,ml_engineer,pytorch,PyTorch,4,False
104:8utb8,ml_engineer,tensorflow,TensorFlow,4,False
104:8utb8,ml_engineer,fine_tuning,Fine-tuning,5,True
104:8utb8,ml_engineer,llm,Large Language Models,5,True
104:8utb8,ml_engineer,rag,RAG,5,True
104:8zerb,ai_engineer,python,Python,1,False
104:8zerb,ai_engineer,diffusion,Diffusion Models,5,True
104:8zerb,ai_engineer,fine_tuning,Fine-tuning,5,True
104:8zerb,ai_engineer,huggingface,Hugging Face,5,True
104:8zerb,ai_engineer,llm,Large Language Models,5,True
104:8zerb,ai_engineer,lora,LoRA / PEFT,5,True
104:8wf0t,ai_engineer,python,Python,1,False
104:8wf0t,ai_engineer,spark,Apache Spark,2,False
104:8wf0t,ai_engineer,pytorch,PyTorch,4,False
104:8wf0t,ai_engineer,ai_agents,AI Agents,5,True
104:8wf0t,ai_engineer,embeddings,Embeddings,5,True
104:8wf0t,ai_engineer,fine_tuning,Fine-tuning,5,True
104:8wf0t,ai_engineer,huggingface,Hugging Face,5,True
104:8wf0t,ai_engineer,llm,Large Language Models,5,True
104:8wf0t,ai_engineer,lora,LoRA / PEFT,5,True
104:8wf0t,ai_engineer,prompt_engineering,Prompt Engineering,5,True
104:8wf0t,ai_engineer,rag,RAG,5,True
104:8wf0t,ai_engineer,vector_db,Vector Database,5,True
104:8wf0t,ai_engineer,ci_cd,CI/CD,6,False
104:8wf0t,ai_engineer,docker,Docker,6,False
104:8wf0t,ai_engineer,fastapi,FastAPI,6,False
104:8wf0t,ai_engineer,model_serving,Model Serving,6,True
104:8wf0t,ai_engineer,flask,Flask,9,False
104:8wf0t,ai_engineer,nodejs,Node.js,9,False
104:8y25q,ai_engineer,python,Python,1,False
104:8y25q,ai_engineer,mysql,MySQL,2,False
104:8y25q,ai_engineer,postgresql,PostgreSQL,2,False
104:8y25q,ai_engineer,machine_learning,Machine Learning (general),3,False
104:8y25q,ai_engineer,computer_vision,Computer Vision,4,False
104:8y25q,ai_engineer,deep_learning,Deep Learning (general),4,False
104:8y25q,ai_engineer,nlp,NLP,4,False
104:8y25q,ai_engineer,pytorch,PyTorch,4,False
104:8y25q,ai_engineer,langchain,LangChain,5,True
104:8y25q,ai_engineer,llm,Large Language Models,5,True
104:8y25q,ai_engineer,prompt_engineering,Prompt Engineering,5,True
104:8y25q,ai_engineer,rag,RAG,5,True
104:8y25q,ai_engineer,vector_db,Vector Database,5,True
104:8y25q,ai_engineer,docker,Docker,6,False
104:8y25q,ai_engineer,nodejs,Node.js,9,False
104:8y25q,ai_engineer,rest_api,REST API,9,False
104:91gk2,ai_engineer,python,Python,1,False
104:91gk2,ai_engineer,computer_vision,Computer Vision,4,False
104:91gk2,ai_engineer,llm,Large Language Models,5,True
104:91gk2,ai_engineer,rag,RAG,5,True
104:91gk2,ai_engineer,docker,Docker,6,False
104:8f6lx,ai_engineer,llm,Large Language Models,5,True
104:8f6lx,ai_engineer,prompt_engineering,Prompt Engineering,5,True
104:8f6lx,ai_engineer,rag,RAG,5,True
104:8nhja,ai_engineer,python,Python,1,False
104:8nhja,ai_engineer,kafka,Apache Kafka,2,False
104:8nhja,ai_engineer,machine_learning,Machine Learning (general),3,False
104:8nhja,ai_engineer,nlp,NLP,4,False
104:8nhja,ai_engineer,pytorch,PyTorch,4,False
104:8nhja,ai_engineer,fine_tuning,Fine-tuning,5,True
104:8nhja,ai_engineer,model_apis,Foundation Model APIs,5,True
104:8nhja,ai_engineer,huggingface,Hugging Face,5,True
104:8nhja,ai_engineer,llm,Large Language Models,5,True
104:8nhja,ai_engineer,prompt_engineering,Prompt Engineering,5,True
104:8nhja,ai_engineer,rag,RAG,5,True
104:8nhja,ai_engineer,aws,AWS,7,False
104:7ri5w,ai_engineer,llm,Large Language Models,5,True
104:7ri5w,ai_engineer,rag,RAG,5,True
104:7ri5w,ai_engineer,excel,Excel,8,False
104:91ej8,ai_engineer,ai_agents,AI Agents,5,True
104:91ej8,ai_engineer,llm,Large Language Models,5,True
104:91ej8,ai_engineer,rag,RAG,5,True
104:8zac5,ml_engineer,java,Java,1,False
104:8zac5,ml_engineer,python,Python,1,False
104:8zac5,ml_engineer,nlp,NLP,4,False
104:8zac5,ml_engineer,pytorch,PyTorch,4,False
104:8zac5,ml_engineer,tensorflow,TensorFlow,4,False
104:8zac5,ml_engineer,transformer,Transformer,4,False
104:8zac5,ml_engineer,fine_tuning,Fine-tuning,5,True
104:8zac5,ml_engineer,huggingface,Hugging Face,5,True
104:8zac5,ml_engineer,llm,Large Language Models,5,True
104:8zac5,ml_engineer,lora,LoRA / PEFT,5,True
104:8od2p,ai_engineer,java,Java,1,False
104:8od2p,ai_engineer,python,Python,1,False
104:8od2p,ai_engineer,fine_tuning,Fine-tuning,5,True
104:8od2p,ai_engineer,llm,Large Language Models,5,True
104:8tz7r,ai_engineer,java,Java,1,False
104:8tz7r,ai_engineer,python,Python,1,False
104:8tz7r,ai_engineer,machine_learning,Machine Learning (general),3,False
104:8tz7r,ai_engineer,statistics,Statistics,3,False
104:8tz7r,ai_engineer,nlp,NLP,4,False
104:8tz7r,ai_engineer,embeddings,Embeddings,5,True
104:8tz7r,ai_engineer,fine_tuning,Fine-tuning,5,True
104:8tz7r,ai_engineer,llm,Large Language Models,5,True
104:8tz7r,ai_engineer,prompt_engineering,Prompt Engineering,5,True
104:8tz7r,ai_engineer,rag,RAG,5,True
104:8tz7r,ai_engineer,aws,AWS,7,False
104:8tz7r,ai_engineer,gcp,GCP,7,False
104:8qo7q,ml_engineer,python,Python,1,False
104:8qo7q,ml_engineer,r_lang,R,1,False
104:8qo7q,ml_engineer,ab_testing,A/B Testing,3,False
104:8qo7q,ml_engineer,machine_learning,Machine Learning (general),3,False
104:8qo7q,ml_engineer,deep_learning,Deep Learning (general),4,False
104:8qo7q,ml_engineer,nlp,NLP,4,False
104:8qo7q,ml_engineer,pytorch,PyTorch,4,False
104:8qo7q,ml_engineer,tensorflow,TensorFlow,4,False
104:8qo7q,ml_engineer,fine_tuning,Fine-tuning,5,True
104:8qo7q,ml_engineer,model_apis,Foundation Model APIs,5,True
104:8qo7q,ml_engineer,llm,Large Language Models,5,True
104:8qo7q,ml_engineer,lora,LoRA / PEFT,5,True
104:8qo7q,ml_engineer,rag,RAG,5,True
104:8qo7q,ml_engineer,ci_cd,CI/CD,6,False
104:8qo7q,ml_engineer,aws,AWS,7,False
104:8720n,backend,python,Python,1,False
104:8720n,backend,mysql,MySQL,2,False
104:8720n,backend,postgresql,PostgreSQL,2,False
104:8720n,backend,machine_learning,Machine Learning (general),3,False
